"","type","ind","time","coefhat","tstat","iteration"
"1299","mortality",111,111,814.664091719879,4.55662063345047,549
"1300","mortality",215,215,615.683892931438,3.89213738244264,549
"1301","mortality",92,92,-729.203602117307,-3.7870150627728,551
"1302","mortality",60,60,619.647135321398,3.59764705951315,566
"1303","mortality",193,193,734.24458034914,3.85527298611237,567
"1304","mortality",60,60,718.341198047039,3.61282605421521,574
"1305","mortality",83,83,-753.195770890869,-3.74904117039704,574
"1306","mortality",5,5,-756.190555728492,-4.1918146514158,575
"1307","mortality",193,193,699.417998743277,3.68828082666392,577
"1308","mortality",111,111,708.343969477667,3.61322967654957,581
"1309","mortality",90,90,-681.802783997771,-3.67337492365037,590
"1310","mortality",75,75,780.500471682035,4.06717266351081,591
"1311","mortality",217,217,750.164759172477,4.080351983839,599
"1312","mortality",111,111,856.892946186805,4.28096291524017,602
"1313","mortality",27,27,713.025234904948,3.87952797954431,604
"1314","mortality",60,60,780.52591655928,3.90530183510717,608
"1315","mortality",60,60,827.687171531166,3.81365285088673,611
"1316","mortality",75,75,769.438177929341,3.79776998051985,618
"1317","mortality",24,24,820.146969242008,3.84780680199563,624
"1318","mortality",213,213,-801.908440110361,-3.89531950134083,627
"1319","mortality",60,60,812.435346319912,4.22007053562934,631
"1320","mortality",217,217,699.686867058188,3.94509206890615,633
"1321","mortality",193,193,710.525846654493,3.64573972784885,637
"1322","mortality",216,216,683.430818097397,4.07996887864996,637
"1323","mortality",216,216,726.747103774115,4.47604379251923,638
"1324","mortality",57,57,-795.554410686242,-3.8470513429525,652
"1325","mortality",217,217,658.595838006643,3.62850945113282,666
"1326","mortality",24,24,657.106652066229,3.73373302984227,668
"1327","mortality",60,60,803.773113160771,4.04400551566142,669
"1328","mortality",192,192,209.065637271763,5.38416115020656,673
"1329","mortality",75,75,767.065748956475,3.94172467996824,675
"1330","mortality",193,193,728.435499313605,3.79687335773805,675
"1331","mortality",24,24,802.615214660712,3.76866544357589,680
"1332","mortality",216,216,710.482359685392,4.26400038305975,681
"1333","mortality",111,111,880.41986968167,4.35680692237227,702
"1334","mortality",84,84,673.66413668302,3.65522682642115,707
"1335","mortality",217,217,803.748040266606,4.67283031254951,707
"1336","mortality",147,147,771.144226926188,3.90819833462175,710
"1337","mortality",84,84,662.004523259538,3.5114723185454,718
"1338","mortality",193,193,810.582957748454,3.94500535954491,718
"1339","mortality",192,192,682.318969348794,5.06482957093962,720
"1340","mortality",60,60,770.538759848212,3.85228706034596,722
"1341","mortality",111,111,789.740613253373,3.89287284390555,722
"1342","mortality",193,193,647.240422477798,3.7310904091234,727
"1343","mortality",3,3,687.012026164169,3.8820246470783,742
"1344","mortality",193,193,708.657081457336,3.76091970417633,745
"1345","mortality",192,192,729.072350289793,3.94322431400027,750
"1346","mortality",75,75,797.676111481662,3.69127202150921,752
"1347","mortality",215,215,697.115772239074,4.02965517010126,754
"1348","mortality",60,60,666.081874568601,3.59331027252938,760
"1349","mortality",193,193,695.995544071184,3.64133915360328,760
"1350","mortality",60,60,688.763635056584,4.13620349677461,767
"1351","mortality",111,111,659.16648090703,3.62316991199717,767
"1352","mortality",216,216,646.715347248049,3.72591972139524,771
"1353","mortality",145,145,669.134573402035,3.71784700442697,772
"1354","mortality",60,60,728.374054673739,3.58491287665652,778
"1355","mortality",108,108,672.346704140313,3.8752019036531,783
"1356","mortality",181,181,641.356830708905,3.55457341399617,784
"1357","mortality",193,193,592.507094827782,3.86677206641863,784
"1358","mortality",39,39,593.771392104928,3.53944350053456,788
"1359","mortality",83,83,-636.516837558058,-3.76550514713082,788
"1360","mortality",60,60,810.677717375849,4.1566726725479,790
"1361","mortality",217,217,867.207918297639,4.15391917495265,792
"1362","mortality",64,64,-672.729559067044,-3.56193974907307,795
"1363","mortality",31,31,-749.369571093516,-4.12296575396832,796
"1364","mortality",111,111,656.882494441386,3.61239716050249,796
"1365","mortality",217,217,747.567333347507,4.36107455090971,796
"1366","mortality",193,193,802.107604241453,3.86748951245139,799
"1367","mortality",216,216,691.347997369192,3.52838971702893,803
"1368","mortality",75,75,793.192996105134,3.97471996738829,809
"1369","mortality",12,12,680.157223889257,3.5444916748475,821
"1370","mortality",205,205,799.880181643753,3.96876866211704,823
"1371","mortality",60,60,610.645121393967,3.61432933514201,824
"1372","mortality",60,60,539.252651336232,3.59559919665635,826
"1373","mortality",216,216,624.084618731309,3.66833257827669,832
"1374","mortality",75,75,727.45275844065,3.70378583173451,835
"1375","mortality",193,193,725.660958436816,3.68911843162426,835
"1376","mortality",193,193,855.894752537411,4.30880378153697,839
"1377","mortality",60,60,772.108649223758,3.71312602255099,840
"1378","mortality",60,60,817.290920212222,3.93054441952234,842
"1379","mortality",216,216,781.655202975644,4.49697931960801,848
"1380","mortality",38,38,742.186391407656,3.62032450338354,849
"1381","mortality",26,26,-666.881868405702,-3.54468439494887,857
"1382","mortality",111,111,745.563650327652,3.9073226829406,857
"1383","mortality",24,24,833.760678947097,3.96796864391134,858
"1384","mortality",60,60,978.687148103002,4.58386784513247,863
"1385","mortality",216,216,627.30870838943,3.74295196866733,865
"1386","mortality",39,39,712.706090863589,3.73895174669096,869
"1387","mortality",160,160,-829.524111702203,-3.79427365661393,877
"1388","mortality",216,216,766.656155461794,4.24578813755585,881
"1389","mortality",210,210,-815.691583982175,-4.79819149848163,884
"1390","mortality",216,216,607.27889908093,4.1242539821442,885
"1391","mortality",84,84,696.536243343157,3.63879491999511,886
"1392","mortality",64,64,-694.281272494723,-3.83181335613312,890
"1393","mortality",37,37,601.404296896668,3.83920202749694,893
"1394","mortality",192,192,644.126061710439,4.12160768321021,893
"1395","mortality",216,216,665.156974270437,4.15525977881518,893
"1396","mortality",75,75,797.864555842089,3.85622655620811,899
"1397","mortality",192,192,697.102649215654,4.92816029091502,915
"1398","mortality",11,11,-733.131850789673,-4.50660499756435,930
"1399","mortality",60,60,877.713893280461,4.13286666211373,940
"1400","mortality",217,217,996.808273571798,4.70173872137187,941
"1401","mortality",193,193,872.413987904536,4.5605022385322,945
"1402","mortality",61,61,773.981834857973,3.99354656432572,960
"1403","mortality",181,181,713.863451907176,3.62088332856938,963
"1404","mortality",84,84,750.934764798939,4.03477117045171,964
"1405","mortality",3,3,568.405271623223,3.54750043898439,967
"1406","mortality",39,39,562.726478034873,3.7564884945408,967
"1407","mortality",157,157,556.806264547558,3.81261076384628,967
"1408","mortality",111,111,659.418003156896,3.54692935462386,977
"1409","mortality",60,60,671.10868331841,3.92067882559244,982
"1410","mortality",193,193,639.212899738674,3.66122106202607,983
"1411","mortality",147,147,742.528343839656,3.77756114947899,986
"1412","mortality",75,75,721.630751806614,3.5344085817069,987
"1413","mortality",217,217,829.69676756041,4.04316041038019,987
"1414","mortality",24,24,590.587013940816,3.67055779614692,990
"1415","mortality",60,60,687.225437468658,3.51511288341774,990
"1416","mortality",193,193,582.781815004995,3.64007727910499,990
"1417","mortality",181,181,1010.99734757715,3.62221460255524,3
"1418","mortality",24,24,1205.28942924584,4.76894871467829,4
"1419","mortality",39,39,921.102740224513,3.64749285723953,4
"1420","mortality",169,169,971.087120845651,3.85541457140351,4
"1421","mortality",134,134,-1087.15630440558,-4.25302283962491,7
"1422","mortality",181,181,883.053858575154,3.60228624812664,11
"1423","mortality",181,181,1064.96542244893,4.0095816446583,15
"1424","mortality",135,135,942.724035614599,3.72570430497828,16
"1425","mortality",60,60,967.57298640411,3.77510092971087,20
"1426","mortality",228,228,1015.59835295319,3.73526419355345,20
"1427","mortality",135,135,1047.03350022472,3.94059146569298,25
"1428","mortality",13,13,835.104907971549,3.54971861519518,26
"1429","mortality",135,135,1000.99811331582,3.79818737548835,27
"1430","mortality",180,180,1011.19270322814,4.19562722641372,30
"1431","mortality",3,3,872.750633372585,3.56459481379506,31
"1432","mortality",193,193,886.168215266191,3.63961666444253,31
"1433","mortality",228,228,1024.99735918803,3.77583852819234,32
"1434","mortality",169,169,988.694180121589,3.89667372228745,38
"1435","mortality",169,169,898.243682024956,3.64230453072738,43
"1436","mortality",181,181,968.053573495953,3.92312704029887,43
"1437","mortality",14,14,-935.167651709298,-3.80040484607686,45
"1438","mortality",27,27,897.484077831288,3.61481000409234,46
"1439","mortality",228,228,940.63212432441,3.65957627244071,46
"1440","mortality",228,228,1031.24260039891,3.83208147218343,49
"1441","mortality",193,193,934.927427270926,3.65709938241561,51
"1442","mortality",228,228,1138.49316252029,3.72981489920004,57
"1443","mortality",181,181,940.045368025219,3.62414535378483,65
"1444","mortality",181,181,1004.10353859867,3.60863147297492,71
"1445","mortality",60,60,866.711256614569,3.75857494393952,76
"1446","mortality",170,170,-937.272088292825,-3.97357312240938,76
"1447","mortality",135,135,1113.49947415058,4.33336987284818,79
"1448","mortality",228,228,1024.70045156352,3.76288310135823,79
"1449","mortality",181,181,959.126719812441,3.63409043772901,89
"1450","mortality",228,228,988.487530760128,3.52828561284794,89
"1451","mortality",228,228,950.501832002243,3.61209649264351,100
"1452","mortality",169,169,856.021279001693,3.57917741572318,103
"1453","mortality",180,180,821.962125125292,3.65137162207816,103
"1454","mortality",60,60,792.441040721326,3.5849775565427,105
"1455","mortality",84,84,907.222877580482,4.10750585218536,105
"1456","mortality",3,3,941.148920268627,3.56508702128225,106
"1457","mortality",228,228,1052.0833655827,3.58332544265483,107
"1458","mortality",192,192,1068.02178619392,4.49198583630969,108
"1459","mortality",181,181,970.846813380718,3.73725006377274,114
"1460","mortality",228,228,1042.76540451901,3.71451034652896,115
"1461","mortality",228,228,1152.300077774,3.93707868850968,117
"1462","mortality",169,169,1009.39585927027,3.77297750646009,121
"1463","mortality",14,14,-978.720860209707,-3.90203813256405,122
"1464","mortality",228,228,956.023224102299,3.5238103328943,123
"1465","mortality",228,228,1376.28285980111,4.87173461158899,130
"1466","mortality",193,193,1004.73377182526,3.8057547504239,131
"1467","mortality",13,13,1026.20739950146,4.08295747663331,134
"1468","mortality",121,121,872.452366102805,3.64958291077647,136
"1469","mortality",181,181,1188.81554145579,4.25318888089057,138
"1470","mortality",228,228,1052.92168411826,3.82527330669655,146
"1471","mortality",228,228,951.323489602855,3.63942126085956,150
"1472","mortality",228,228,1100.46144792538,3.95765156344525,152
"1473","mortality",169,169,1116.28984648223,4.42095554178445,156
"1474","mortality",4,4,-691.112655984746,-4.30280785822823,157
"1475","mortality",85,85,-498.742997620223,-5.97556346931387,157
"1476","mortality",228,228,934.795094515141,3.52365184705363,161
"1477","mortality",193,193,988.20701172808,3.58582868946181,162
"1478","mortality",228,228,1109.67831701056,4.16286699519235,164
"1479","mortality",135,135,1014.65047462472,3.65616665679658,176
"1480","mortality",3,3,959.406871012976,3.63253352098525,177
"1481","mortality",135,135,1020.19250381634,3.86234618391774,177
"1482","mortality",164,164,878.107291361983,3.73695345311428,179
"1483","mortality",228,228,1097.70815482883,4.03320134853209,183
"1484","mortality",228,228,1075.21554982488,3.6844182216074,186
"1485","mortality",60,60,896.005783718127,3.68765208721238,188
"1486","mortality",13,13,904.914975983338,3.53095702116887,194
"1487","mortality",169,169,972.644333678332,3.82223877680794,194
"1488","mortality",228,228,988.5896257493,3.57590913217844,195
"1489","mortality",193,193,1037.57610460773,3.84114158502803,196
"1490","mortality",180,180,914.72849232699,4.06894507075782,208
"1491","mortality",135,135,991.581960702017,3.7573534630004,211
"1492","mortality",181,181,1017.83691281787,3.85390560100877,211
"1493","mortality",228,228,984.900283134181,3.65851609309538,229
"1494","mortality",193,193,949.451427797269,3.69593156697684,231
"1495","mortality",228,228,934.194953993884,3.55506451932628,237
"1496","mortality",217,217,976.853445503433,4.01931428962913,239
"1497","mortality",170,170,-921.759420461668,-4.10771583510951,243
"1498","mortality",228,228,905.053256287226,3.67753385773895,243
"1499","mortality",135,135,1023.8414654631,4.09759275295826,248
"1500","mortality",168,168,839.451774502288,3.91210614297597,248
"1501","mortality",193,193,914.450439656074,3.65996787223683,248
"1502","mortality",228,228,916.758483733907,3.54140932492076,248
"1503","mortality",181,181,1158.17860985138,4.13943932091087,249
"1504","mortality",169,169,914.162411103965,3.52717945203781,257
"1505","mortality",228,228,1089.66009580885,4.01262199105188,263
"1506","mortality",181,181,913.355634554454,3.72092515424374,266
"1507","mortality",228,228,912.967012982324,3.50807110517616,266
"1508","mortality",135,135,1255.06104509401,4.69806886781968,273
"1509","mortality",18,18,-945.876075953324,-3.79669706636275,282
"1510","mortality",169,169,983.833555120624,3.77873922098456,285
"1511","mortality",228,228,1103.59700225873,4.28736325436879,297
"1512","mortality",49,49,1032.2494218346,3.79668745755296,298
"1513","mortality",228,228,1226.91730744943,4.2174920801243,298
"1514","mortality",3,3,911.263009897243,4.07688797135298,304
"1515","mortality",13,13,825.996612401852,3.68253820734871,304
"1516","mortality",228,228,1318.58086427797,4.58936671423763,309
"1517","mortality",228,228,1013.32058045395,3.59505129570312,311
"1518","mortality",60,60,869.003078610871,3.56806333861675,313
"1519","mortality",193,193,980.730404931455,3.8399205152676,314
"1520","mortality",168,168,801.656956805721,3.59318063726758,317
"1521","mortality",13,13,1153.51351081463,5.13033185305275,318
"1522","mortality",60,60,854.575996727223,3.73052645304181,318
"1523","mortality",73,73,814.961677132842,3.58169493281762,318
"1524","mortality",135,135,839.320842540754,3.73929971663626,318
"1525","mortality",18,18,-860.823070474354,-3.57528670083136,320
"1526","mortality",180,180,816.592867964761,3.59818964073228,320
"1527","mortality",228,228,914.913994021986,3.57404783625208,320
"1528","mortality",228,228,1167.54699243605,4.19990515913059,321
"1529","mortality",228,228,1316.82934563822,4.59193235521907,322
"1530","mortality",168,168,967.698018294791,4.11835774976884,328
"1531","mortality",49,49,977.564039441431,3.84474562852312,329
"1532","mortality",102,102,-846.192263940856,-3.7368548423014,330
"1533","mortality",99,99,995.456651661326,3.95531350718252,331
"1534","mortality",168,168,856.936532152559,3.78879370366181,335
"1535","mortality",169,169,1009.60979022654,3.8772710040274,336
"1536","mortality",168,168,1048.95535252181,4.13713538101199,341
"1537","mortality",91,91,-776.163801899946,-3.55462415599237,344
"1538","mortality",181,181,919.060028882955,3.51628143569407,344
"1539","mortality",219,219,1029.01271170764,3.84916717543222,350
"1540","mortality",168,168,846.57332248089,3.71304169319293,353
"1541","mortality",192,192,851.116668099589,3.6602342540988,353
"1542","mortality",228,228,1122.13685810108,4.18927682608145,362
"1543","mortality",181,181,860.377596762978,3.5817585704688,368
"1544","mortality",14,14,-874.103103698259,-3.54454164814115,370
"1545","mortality",228,228,1015.25686743754,3.74119990161806,370
"1546","mortality",14,14,-1002.50742659915,-4.13988503045298,371
"1547","mortality",228,228,978.375637181423,3.65041011143584,371
"1548","mortality",169,169,1157.15111467031,4.2745738814612,374
"1549","mortality",193,193,941.882614347749,3.75842383565417,379
"1550","mortality",228,228,1047.30011647875,3.84049598499387,391
"1551","mortality",169,169,962.249534586918,3.62638151410177,399
"1552","mortality",228,228,1231.66307388968,4.43546317962553,400
"1553","mortality",60,60,913.728165678642,3.67743250624933,402
"1554","mortality",228,228,1264.6523269907,4.57008865857093,417
"1555","mortality",181,181,873.618200209512,3.50520008000033,420
"1556","mortality",193,193,991.1609077111,4.05513358704788,422
"1557","mortality",181,181,952.760790329478,3.66525038929592,428
"1558","mortality",72,72,835.990822993819,3.53046130297125,429
"1559","mortality",217,217,954.859224112429,3.54181608392355,429
"1560","mortality",228,228,1095.52430053442,3.92368821823246,429
"1561","mortality",181,181,1107.32374049224,4.33201330507497,433
"1562","mortality",228,228,1060.212248648,3.88261169343564,433
"1563","mortality",228,228,1036.28929504196,3.80299912969477,436
"1564","mortality",96,96,927.358107465512,3.54750054435892,438
"1565","mortality",181,181,1185.55675341578,4.68673159062169,447
"1566","mortality",228,228,978.363489177589,3.7227617446182,447
"1567","mortality",170,170,-1201.27509039971,-4.69595992948352,462
"1568","mortality",228,228,905.823996785389,3.53625967415949,469
"1569","mortality",169,169,997.266279527304,4.23437060722674,472
"1570","mortality",181,181,984.43919708309,4.1969203929136,472
"1571","mortality",228,228,999.787380940968,3.99160226922225,472
"1572","mortality",228,228,1012.31232047836,3.64631784804849,491
"1573","mortality",153,153,-856.551469533414,-4.08332550133521,494
"1574","mortality",49,49,1048.81349847569,3.86935427300563,499
"1575","mortality",168,168,894.554499306329,3.73758744173188,513
"1576","mortality",193,193,1061.26089124948,3.9196261833597,513
"1577","mortality",228,228,1136.44370419268,4.04831169213336,513
"1578","mortality",171,171,1013.28870385597,3.97574518608031,515
"1579","mortality",169,169,1162.16547586915,4.44277814081352,519
"1580","mortality",181,181,1007.93245780432,3.99159214769704,529
"1581","mortality",228,228,1167.45055258154,4.07190740578258,534
"1582","mortality",228,228,1032.54848504679,3.6144173296996,537
"1583","mortality",135,135,871.864070478209,3.72202955583951,547
"1584","mortality",193,193,901.72263296002,3.82061740002767,547
"1585","mortality",14,14,-716.817516748209,-3.90713981916497,563
"1586","mortality",132,132,851.523869823274,3.87108535410802,563
"1587","mortality",193,193,1134.88035706378,4.41249678913575,564
"1588","mortality",60,60,800.792195888238,3.83407094678528,567
"1589","mortality",169,169,783.610548913042,3.74203474665185,567
"1590","mortality",169,169,998.85563440385,3.83642293410586,568
"1591","mortality",169,169,945.768566960499,3.50850524569549,571
"1592","mortality",169,169,983.312366857467,3.65230909792022,586
"1593","mortality",193,193,1011.7421418151,4.03240234942032,593
"1594","mortality",228,228,957.261475387688,3.5182644001431,599
"1595","mortality",13,13,880.144884323266,3.70198875905173,607
"1596","mortality",228,228,989.309460740157,3.9055723344707,608
"1597","mortality",169,169,783.50575342222,3.62422558710301,609
"1598","mortality",206,206,-857.010193496795,-3.93720371786252,609
"1599","mortality",228,228,1134.99507738124,4.56230449124081,609
"1600","mortality",169,169,1045.17563510898,3.89738028809855,613
"1601","mortality",111,111,909.057038004425,3.64941893099768,616
"1602","mortality",193,193,892.378358673592,3.58600688204352,616
"1603","mortality",169,169,863.731883037722,3.53984963519197,617
"1604","mortality",228,228,967.31351217522,3.64147621618027,619
"1605","mortality",84,84,951.798608583288,3.6983888831402,620
"1606","mortality",181,181,1121.68593988314,4.40342055513533,632
"1607","mortality",228,228,959.648641898979,3.54508114480062,632
"1608","mortality",181,181,1036.67834302725,3.68307622266374,638
"1609","mortality",168,168,872.348403097993,3.6354608166152,639
"1610","mortality",192,192,887.983347161292,3.68377705697431,639
"1611","mortality",3,3,953.42922262291,3.73738582300806,647
"1612","mortality",73,73,976.294920134262,4.06574176418763,647
"1613","mortality",181,181,849.771295896222,3.5022379447275,648
"1614","mortality",193,193,963.716725494519,3.96735888600143,651
"1615","mortality",165,165,307.7885707028,5.08647624922809,655
"1616","mortality",169,169,938.860320370855,3.64200162702884,656
"1617","mortality",228,228,1050.59104107173,3.70093894934206,663
"1618","mortality",181,181,996.994074573325,3.85173211951534,672
"1619","mortality",162,162,-845.701597156601,-3.52061132742459,674
"1620","mortality",102,102,-887.1786513265,-3.50103806595441,680
"1621","mortality",60,60,816.16551931978,3.56661637346735,689
"1622","mortality",180,180,845.399602532109,3.68029898773036,689
"1623","mortality",49,49,970.751370177872,3.89897208582123,691
"1624","mortality",169,169,1067.37300637046,4.29008383587969,691
"1625","mortality",181,181,1208.19023038938,4.76642080420946,710
"1626","mortality",193,193,950.49070448317,3.67541459303809,712
"1627","mortality",180,180,886.639513730707,3.72253267460451,715
"1628","mortality",192,192,906.76950920529,3.76345014246624,715
"1629","mortality",16,16,-916.671090013973,-3.51459215271194,718
"1630","mortality",181,181,930.920300025334,3.58964272561375,718
"1631","mortality",97,97,837.756460761483,3.66351763482971,723
"1632","mortality",228,228,1052.8602581903,3.82569437691363,730
"1633","mortality",75,75,1008.01345330424,3.75687330392491,735
"1634","mortality",60,60,968.469285502139,4.06232204647247,742
"1635","mortality",228,228,979.640568858729,3.77029976960459,743
"1636","mortality",14,14,-959.370529285512,-3.84357686521997,757
"1637","mortality",72,72,854.943396275596,3.66173833109226,760
"1638","mortality",180,180,929.075325718206,3.67136513016036,764
"1639","mortality",169,169,953.432265122539,3.65995357963565,765
"1640","mortality",228,228,1011.30445929201,3.60894086051867,765
"1641","mortality",181,181,1235.59195294188,4.54874883188168,777
"1642","mortality",181,181,1033.81831608843,3.87370108645555,788
"1643","mortality",169,169,939.948922566182,3.51600776228848,789
"1644","mortality",181,181,1050.92507150547,4.52848526935729,797
"1645","mortality",156,156,750.34377639676,3.54890737174093,798
"1646","mortality",169,169,1154.63737691222,4.17302783111978,803
"1647","mortality",181,181,886.5741529275,3.55213626812176,805
"1648","mortality",192,192,840.889123428022,3.61317327271416,805
"1649","mortality",228,228,1207.71721781883,4.46341689022618,806
"1650","mortality",193,193,884.144102959187,3.74131651240287,812
"1651","mortality",39,39,1004.15243629007,3.88932888742511,817
"1652","mortality",3,3,951.109821773407,3.5399125095999,818
"1653","mortality",169,169,967.474953543875,3.69495667983869,827
"1654","mortality",228,228,931.382106638343,3.6006990500394,834
"1655","mortality",135,135,1040.47736035251,3.83417597260583,837
"1656","mortality",40,40,-875.619543728936,-3.55076370620463,839
"1657","mortality",228,228,995.642874519242,3.52293533904095,842
"1658","mortality",228,228,993.845232492998,3.70098197600301,846
"1659","mortality",228,228,997.750029066133,3.62414185223149,852
"1660","mortality",99,99,1034.91064738972,3.70040043374908,858
"1661","mortality",215,215,-1007.68236079858,-3.57060190803631,858
"1662","mortality",72,72,828.89966697681,4.0577622754171,862
"1663","mortality",24,24,983.962986538686,4.30701009478765,863
"1664","mortality",135,135,985.661520571471,4.00718287846444,866
"1665","mortality",168,168,973.399217267023,4.01701749152243,877
"1666","mortality",228,228,1123.11819104022,3.7208080969313,878
"1667","mortality",60,60,695.666529599466,3.71092150402773,889
"1668","mortality",89,89,-835.586120479206,-4.45560665302877,889
"1669","mortality",168,168,726.118125775138,3.86958114968039,889
"1670","mortality",192,192,816.004778494906,4.3180879440897,889
"1671","mortality",225,225,496.324738961369,3.55399022580449,889
"1672","mortality",228,228,1053.16220093625,3.93434592469863,894
"1673","mortality",228,228,1070.07877463115,3.94331199971805,897
"1674","mortality",228,228,1036.01142787759,3.79185385199212,901
"1675","mortality",169,169,928.435234038469,3.68163755689556,909
"1676","mortality",27,27,1024.06820023329,3.94326078280192,910
"1677","mortality",228,228,1042.93003702286,3.80716962611368,913
"1678","mortality",227,227,795.650563871315,3.58763189350846,914
"1679","mortality",168,168,901.091395569851,4.22970955993713,919
"1680","mortality",169,169,1038.82201656383,4.04650369518742,920
"1681","mortality",168,168,886.180123946254,3.56364188538685,922
"1682","mortality",228,228,1106.31098160092,3.97742685525076,923
"1683","mortality",121,121,922.424367529499,3.61117095908102,925
"1684","mortality",193,193,997.357200148475,3.89973563239648,925
"1685","mortality",156,156,288.535048714418,5.55185314816638,931
"1686","mortality",3,3,863.021518111735,3.72042833827945,941
"1687","mortality",59,59,893.827385301336,4.02294507802906,947
"1688","mortality",135,135,968.886078520001,3.67421717087049,952
"1689","mortality",193,193,1083.14661299817,4.10280166566897,954
"1690","mortality",18,18,-1011.86292563227,-3.76491997618245,974
"1691","mortality",163,163,289.430578191871,4.86261020523146,978
"1692","mortality",169,169,1042.45635861035,3.76102844871278,980
"1693","mortality",60,60,944.277440660002,3.74140990748419,981
"1694","mortality",228,228,929.890095554843,3.53573387590239,996
"1695","mortality",193,193,481.091033441045,3.84323263592338,5
"1696","mortality",60,60,505.52319955912,3.76304780571562,10
"1697","mortality",193,193,421.23565238482,3.51806826248205,11
"1698","mortality",216,216,407.341220598719,3.55036446458637,13
"1699","mortality",65,65,-459.407845911504,-4.05427472122365,16
"1700","mortality",193,193,449.033457169567,3.66788141187608,18
"1701","mortality",193,193,439.600686992919,3.5436616248888,20
"1702","mortality",193,193,469.30385903362,4.00353651586758,26
"1703","mortality",109,109,393.686749273937,3.51136865695516,30
"1704","mortality",193,193,527.819737656159,4.21908875733072,30
"1705","mortality",117,117,-465.674352219326,-3.76629509383374,32
"1706","mortality",84,84,436.542792368021,3.81431954116299,38
"1707","mortality",193,193,546.232442410708,4.2670791095578,41
"1708","mortality",84,84,422.910625523467,3.84806965986534,43
"1709","mortality",219,219,420.017135256162,3.53579960600943,48
"1710","mortality",203,203,240.75160887837,3.6222253274833,55
"1711","mortality",169,169,468.197967112706,4.27348990562413,71
"1712","mortality",180,180,296.468077798589,4.29287998093651,71
"1713","mortality",108,108,480.516369302921,4.05697406516819,77
"1714","mortality",193,193,441.849163815362,3.55732893236243,79
"1715","mortality",193,193,509.217090644845,3.62832388911203,81
"1716","mortality",193,193,439.497850196131,3.66287379722309,84
"1717","mortality",228,228,485.13304835678,3.56092150365193,87
"1718","mortality",84,84,441.32648553412,3.62352863767314,89
"1719","mortality",84,84,518.92422009274,4.07815415861675,91
"1720","mortality",84,84,440.876964343901,3.73339144186774,93
"1721","mortality",84,84,428.027603671124,3.71339246594524,100
"1722","mortality",109,109,411.706917106352,3.61194073510832,100
"1723","mortality",109,109,465.353697198076,3.84172408915914,106
"1724","mortality",84,84,491.455677607964,4.34563225855019,120
"1725","mortality",108,108,431.796130614571,3.8124425738302,120
"1726","mortality",171,171,520.558395496494,4.32935731287357,120
"1727","mortality",108,108,396.519337731348,3.50809848152687,121
"1728","mortality",193,193,441.353735403478,3.70030390688619,124
"1729","mortality",193,193,440.467250487089,3.88173029891803,135
"1730","mortality",193,193,544.445019983228,3.98726824842162,140
"1731","mortality",26,26,-405.559852357459,-3.67644478785664,143
"1732","mortality",228,228,531.01854943869,4.15453057010637,150
"1733","mortality",193,193,462.506513108832,3.5903038605806,151
"1734","mortality",84,84,537.808359279646,4.49876035966141,152
"1735","mortality",84,84,408.402081438204,3.63768023011825,155
"1736","mortality",193,193,575.676133728737,4.33459101594955,156
"1737","mortality",193,193,542.097543962614,4.43251880595215,157
"1738","mortality",228,228,502.885742877765,3.72466050106569,157
"1739","mortality",195,195,486.571099214908,3.84522535216813,171
"1740","mortality",84,84,410.196937953862,3.776398815071,176
"1741","mortality",193,193,467.777853493029,3.73735920144555,176
"1742","mortality",109,109,428.441521845798,3.56053243099578,182
"1743","mortality",193,193,419.627693055935,3.50867139451513,182
"1744","mortality",84,84,415.822079936468,3.73785639267617,186
"1745","mortality",216,216,457.232868684383,3.60563322835994,190
"1746","mortality",59,59,380.063552393008,4.97050496774273,194
"1747","mortality",193,193,466.226100981339,3.74299872380046,196
"1748","mortality",193,193,448.982326609356,3.74928583841219,203
"1749","mortality",109,109,434.973308054917,3.61188061144825,215
"1750","mortality",84,84,453.430947422391,3.80405707069748,220
"1751","mortality",84,84,397.612243016358,3.72828491385984,221
"1752","mortality",193,193,521.023790551286,3.9727678060461,222
"1753","mortality",216,216,461.72888086349,3.52134981472112,222
"1754","mortality",193,193,525.481530870701,4.17680822616345,224
"1755","mortality",98,98,-389.496000934127,-3.61069586780026,231
"1756","mortality",84,84,512.384948633524,3.99415535315324,251
"1757","mortality",193,193,471.503181885057,3.65815573934236,258
"1758","mortality",108,108,436.490019700947,4.15008409235204,263
"1759","mortality",193,193,395.516020757095,3.68708488718065,263
"1760","mortality",195,195,409.897240798263,3.82100230260578,263
"1761","mortality",193,193,434.69269016819,3.63928806481116,268
"1762","mortality",193,193,504.344332797769,4.09776334887148,269
"1763","mortality",194,194,-467.369559766508,-4.12843502161582,273
"1764","mortality",204,204,387.701117622782,3.80265703835155,276
"1765","mortality",84,84,372.041832295419,3.53201720686722,277
"1766","mortality",108,108,376.868453954575,3.57003272425,277
"1767","mortality",193,193,397.440499794298,3.61788078771777,277
"1768","mortality",84,84,424.12912486193,3.69735760406463,280
"1769","mortality",84,84,427.224641564232,3.88182608700128,292
"1770","mortality",216,216,486.866226021174,3.98836060082023,300
"1771","mortality",228,228,510.545306163309,3.99042063295356,302
"1772","mortality",12,12,467.260382633919,3.70033221383185,306
"1773","mortality",84,84,410.517615285997,3.99749817579548,324
